run_number,timestamp_ms,state,voltage,yaw,pitch,roll,pitchIn,pitchOut,pitchSetpt,rollIn,rollOut,rollSetpt,yawIn,yawOut,yawSetpt,motorTL,motorTR,motorBL,motorBR
1,14929,1,11.68,206.931,2.425,3.876,2.4253,-0.0180,2.0000,3.8755,-0.1163,0.0000,-3.9456,0.0868,0.0000,1.0000,0.5939,0.7314,0.7904
1,14949,1,11.77,207.342,2.394,3.808,2.3939,-0.0141,2.0000,3.8083,-0.1143,0.0000,-4.3561,0.0958,0.0000,1.0000,0.5798,0.7433,0.7802
1,14969,1,11.80,207.898,2.407,3.691,2.4074,-0.0138,2.0000,3.6905,-0.1107,0.0000,-4.9125,0.1081,0.0000,1.0000,0.5624,0.7509,0.7562
1,14989,1,11.81,208.503,2.376,3.635,2.3762,-0.0159,2.0000,3.6354,-0.1091,0.0000,-5.5174,0.1214,0.0000,1.0000,0.5391,0.7500,0.7254
1,15009,1,11.80,209.208,2.288,3.626,2.2877,-0.0131,2.0000,3.6256,-0.1088,0.0000,-6.2228,0.1369,0.0000,1.0000,0.5087,0.7563,0.7000
1,15029,1,11.68,209.963,2.213,3.641,2.2129,-0.0125,2.0000,3.6411,-0.1092,0.0000,-6.9778,0.1500,0.0000,1.0000,0.4815,0.7564,0.6749
1,15049,1,11.83,210.707,2.038,3.679,2.0376,-0.0090,2.0000,3.6792,-0.1104,0.0000,-7.7215,0.1500,0.0000,1.0000,0.4792,0.7612,0.6820
1,15069,1,11.75,211.493,1.857,3.780,1.8569,-0.0003,2.0000,3.7799,-0.1134,0.0000,-8.5075,0.1500,0.0000,1.0000,0.4732,0.7726,0.6994
1,15089,1,11.70,212.288,1.752,3.887,1.7524,0.0109,2.0000,3.8870,-0.1166,0.0000,-9.3030,0.1500,0.0000,1.0000,0.4668,0.7886,0.7218
1,15109,1,11.82,212.985,1.639,3.980,1.6386,0.0072,2.0000,3.9801,-0.1194,0.0000,-9.9994,0.1500,0.0000,1.0000,0.4612,0.7756,0.7144
1,15129,1,11.81,213.622,1.497,4.070,1.4970,0.0189,2.0000,4.0697,-0.1221,0.0000,-10.6362,0.1500,0.0000,1.0000,0.4558,0.7936,0.7378
1,15149,1,11.80,214.225,1.416,4.103,1.4164,0.0217,2.0000,4.1030,-0.1231,0.0000,-11.2393,0.1500,0.0000,1.0000,0.4538,0.7972,0.7433
1,15169,1,11.80,214.826,1.338,4.129,1.3376,0.0249,2.0000,4.1294,-0.1239,0.0000,-11.8409,0.1500,0.0000,1.0000,0.4522,0.8021,0.7499
1,15189,1,11.80,215.414,1.225,4.100,1.2252,0.0266,2.0000,4.0995,-0.1230,0.0000,-12.4289,0.1500,0.0000,1.0000,0.4540,0.8073,0.7533
1,15209,1,11.77,216.051,1.134,4.091,1.1336,0.0362,2.0000,4.0914,-0.1227,0.0000,-13.0659,0.1500,0.0000,1.0000,0.4545,0.8270,0.7724
1,15229,1,11.81,216.666,1.118,4.077,1.1182,0.0350,2.0000,4.0771,-0.1223,0.0000,-13.6809,0.1500,0.0000,1.0000,0.4554,0.8255,0.7701
1,15249,1,11.78,217.254,1.122,4.033,1.1219,0.0387,2.0000,4.0326,-0.1210,0.0000,-14.2683,0.1500,0.0000,1.0000,0.4580,0.8355,0.7774
1,15269,1,11.70,217.827,1.098,3.963,1.0978,0.0355,2.0000,3.9628,-0.1189,0.0000,-14.8419,0.1500,0.0000,1.0000,0.4622,0.8333,0.7711
1,15289,1,11.81,218.411,1.107,3.927,1.1069,0.0365,2.0000,3.9266,-0.1178,0.0000,-15.4258,0.1500,0.0000,1.0000,0.4644,0.8374,0.7730
1,15309,1,11.80,218.981,1.048,3.918,1.0478,0.0375,2.0000,3.9181,-0.1175,0.0000,-15.9953,0.1500,0.0000,1.0000,0.4649,0.8400,0.7751
1,15329,1,11.80,219.555,1.026,3.907,1.0263,0.0397,2.0000,3.9073,-0.1172,0.0000,-16.5691,0.1500,0.0000,1.0000,0.4656,0.8450,0.7795
1,15349,1,11.80,220.180,1.055,3.880,1.0547,0.0446,2.0000,3.8795,-0.1164,0.0000,-17.1942,0.1500,0.0000,1.0000,0.4672,0.8565,0.7893
1,15369,1,11.82,220.840,1.106,3.868,1.1059,0.0383,2.0000,3.8677,-0.1160,0.0000,-17.8542,0.1500,0.0000,1.0000,0.4679,0.8446,0.7767
1,15389,1,11.76,221.430,1.188,3.882,1.1876,0.0391,2.0000,3.8822,-0.1165,0.0000,-18.4444,0.1500,0.0000,1.0000,0.4671,0.8453,0.7782
1,15409,1,11.77,221.985,1.283,3.902,1.2833,0.0376,2.0000,3.9016,-0.1170,0.0000,-18.9998,0.1500,0.0000,1.0000,0.4659,0.8411,0.7752
1,15429,1,11.80,222.621,1.354,3.885,1.3537,0.0259,2.0000,3.8849,-0.1165,0.0000,-19.6358,0.1500,0.0000,1.0000,0.4669,0.8186,0.7517
1,15449,1,11.79,223.219,1.287,3.858,1.2865,0.0267,2.0000,3.8581,-0.1157,0.0000,-20.2331,0.1500,0.0000,1.0000,0.4685,0.8220,0.7535
1,15469,1,11.76,223.788,1.221,3.793,1.2206,0.0305,2.0000,3.7930,-0.1138,0.0000,-20.8027,0.1500,0.0000,1.0000,0.4724,0.8334,0.7610
1,15490,1,11.80,224.084,1.072,3.709,1.0721,0.0347,2.0000,3.7092,-0.1113,0.0000,-21.0984,0.1500,0.0000,1.0000,0.4774,0.8468,0.7693
1,15509,1,11.78,224.180,1.016,3.598,1.0162,0.0354,2.0000,3.5983,-0.1113,0.0000,-21.1947,0.1500,0.0000,1.0000,0.4774,0.8483,0.7709
1,15529,1,11.77,224.265,0.933,3.408,0.9328,0.0409,2.0000,3.4076,-0.1079,0.0000,-21.2795,0.1500,0.0000,1.0000,0.4841,0.8659,0.7818
1,15549,1,11.80,224.346,0.918,3.252,0.9183,0.0419,2.0000,3.2523,-0.1022,0.0000,-21.3607,0.1500,0.0000,1.0000,0.4955,0.8794,0.7838
1,15570,1,11.80,224.432,0.896,3.116,0.8961,0.0425,2.0000,3.1163,-0.0976,0.0000,-21.4461,0.1500,0.0000,1.0000,0.5049,0.8898,0.7850
1,15589,1,11.80,224.495,0.863,2.990,0.8628,0.0426,2.0000,2.9905,-0.0897,0.0000,-21.5099,0.1500,0.0000,1.0000,0.5206,0.9057,0.7852
1,15609,1,11.74,224.559,0.823,2.900,0.8229,0.0446,2.0000,2.8995,-0.0870,0.0000,-21.5732,0.1500,0.0000,1.0000,0.5260,0.9153,0.7892
1,15629,1,11.67,224.596,0.798,2.867,0.7975,0.0459,2.0000,2.8672,-0.0860,0.0000,-21.6105,0.1500,0.0000,1.0000,0.5280,0.9197,0.7917
1,15650,1,11.81,224.586,0.777,2.882,0.7769,0.0463,2.0000,2.8816,-0.0864,0.0000,-21.6007,0.1500,0.0000,1.0000,0.5271,0.9198,0.7927
1,15669,1,11.80,224.578,0.746,2.921,0.7455,0.0504,2.0000,2.9210,-0.0864,0.0000,-21.5924,0.1500,0.0000,1.0000,0.5271,0.9279,0.8008
1,15690,1,11.81,224.606,0.754,2.955,0.7537,0.0494,2.0000,2.9553,-0.0876,0.0000,-21.6204,0.1500,0.0000,1.0000,0.5247,0.9236,0.7988
1,15710,1,11.80,224.606,0.769,2.992,0.7690,0.0520,2.0000,2.9918,-0.0887,0.0000,-21.6203,0.1500,0.0000,1.0000,0.5227,0.9268,0.8041
1,15730,1,11.80,224.563,0.779,3.025,0.7789,0.0483,2.0000,3.0255,-0.0898,0.0000,-21.5780,0.1500,0.0000,1.0000,0.5205,0.9171,0.7966
1,15750,1,11.80,224.527,0.805,3.020,0.8046,0.0487,2.0000,3.0203,-0.0908,0.0000,-21.5412,0.1500,0.0000,1.0000,0.5185,0.9159,0.7974
1,15770,1,11.79,224.544,0.832,3.009,0.8315,0.0482,2.0000,3.0090,-0.0906,0.0000,-21.5583,0.1500,0.0000,1.0000,0.5188,0.9152,0.7964
1,15790,1,11.81,224.534,0.887,2.948,0.8868,0.0449,2.0000,2.9481,-0.0903,0.0000,-21.5483,0.1500,0.0000,1.0000,0.5195,0.9092,0.7897
1,15810,1,11.79,224.482,0.942,2.872,0.9420,0.0466,2.0000,2.8715,-0.0884,0.0000,-21.4963,0.1500,0.0000,1.0000,0.5231,0.9163,0.7931
1,15830,1,11.76,224.461,0.955,2.877,0.9555,0.0374,2.0000,2.8768,-0.0861,0.0000,-21.4754,0.1500,0.0000,1.0000,0.5277,0.9025,0.7748
1,15850,1,11.80,224.430,0.861,2.943,0.8609,0.0399,2.0000,2.9429,-0.0863,0.0000,-21.4446,0.1500,0.0000,1.0000,0.5274,0.9071,0.7797
1,15870,1,11.76,224.364,0.767,3.010,0.7673,0.0480,2.0000,3.0096,-0.0883,0.0000,-21.3788,0.1500,0.0000,1.0000,0.5234,0.9194,0.7959
1,15890,1,11.81,224.300,0.720,3.020,0.7197,0.0451,2.0000,3.0195,-0.0903,0.0000,-21.3144,0.1500,0.0000,1.0000,0.5194,0.9095,0.7901
1,15910,1,11.80,224.270,0.667,3.058,0.6669,0.0535,2.0000,3.0576,-0.0906,0.0000,-21.2845,0.1500,0.0000,1.0000,0.5188,0.9259,0.8071
1,15930,1,11.81,224.261,0.681,3.079,0.6814,0.0514,2.0000,3.0788,-0.0917,0.0000,-21.2753,0.1500,0.0000,1.0000,0.5165,0.9194,0.8028
1,15950,1,11.80,224.244,0.668,3.058,0.6676,0.0534,2.0000,3.0578,-0.0924,0.0000,-21.2588,0.1500,0.0000,1.0000,0.5153,0.9221,0.8068
1,15970,1,11.77,224.234,0.711,3.007,0.7110,0.0561,2.0000,3.0070,-0.0917,0.0000,-21.2486,0.1500,0.0000,1.0000,0.5165,0.9288,0.8123
1,15990,1,11.77,224.254,0.864,2.964,0.8640,0.0556,2.0000,2.9640,-0.0902,0.0000,-21.2687,0.1500,0.0000,1.0000,0.5196,0.9308,0.8112
1,16010,1,11.81,224.259,1.084,2.887,1.0839,0.0483,2.0000,2.8874,-0.0889,0.0000,-21.2738,0.1500,0.0000,1.0000,0.5222,0.9187,0.7966
1,16030,1,11.77,224.226,1.298,2.808,1.2982,0.0396,2.0000,2.8077,-0.0866,0.0000,-21.2406,0.1500,0.0000,1.0000,0.5268,0.9060,0.7792
1,16050,1,11.80,224.217,1.469,2.741,1.4690,0.0274,2.0000,2.7408,-0.0842,0.0000,-21.2318,0.1500,0.0000,1.0000,0.5315,0.8863,0.7548
1,16070,1,11.81,224.169,1.665,2.744,1.6650,0.0244,2.0000,2.7441,-0.0822,0.0000,-21.1831,0.1500,0.0000,1.0000,0.5356,0.8843,0.7487
1,16090,1,11.76,224.093,1.968,2.782,1.9681,0.0211,2.0000,2.7819,-0.0823,0.0000,-21.1072,0.1500,0.0000,1.0000,0.5354,0.8775,0.7422
1,16110,1,11.80,224.026,2.530,2.834,2.5297,0.0135,2.0000,2.8336,-0.0835,0.0000,-21.0408,0.1500,0.0000,1.0000,0.5331,0.8601,0.7270
1,16130,1,11.82,223.985,3.236,2.862,3.2362,-0.0117,2.0000,2.8619,-0.0850,0.0000,-20.9995,0.1500,0.0000,1.0000,0.5300,0.8065,0.6765
1,16150,1,11.76,223.879,4.012,2.831,4.0124,-0.0421,2.0000,2.8312,-0.0859,0.0000,-20.8933,0.1500,0.0000,1.0000,0.5283,0.7441,0.6158
1,16170,1,11.78,223.744,4.798,2.757,4.7984,-0.0694,2.0000,2.7568,-0.0849,0.0000,-20.7583,0.1500,0.0000,1.0000,0.5301,0.6913,0.5612
1,16190,1,11.80,223.653,5.626,2.557,5.6262,-0.1060,2.0000,2.5566,-0.0827,0.0000,-20.6679,0.1500,0.0000,1.0000,0.5346,0.6226,0.4880
1,16210,1,11.80,223.535,6.342,2.218,6.3424,-0.1396,2.0000,2.2181,-0.0767,0.0000,-20.5498,0.1500,0.0000,1.0000,0.5466,0.5675,0.4209
1,16230,1,11.76,223.391,6.889,1.809,6.8894,-0.1744,2.0000,1.8089,-0.0665,0.0000,-20.4055,0.1500,0.0000,1.0000,0.5669,0.5181,0.3511
1,16250,1,11.76,223.233,7.217,1.454,7.2169,-0.1968,2.0000,1.4538,-0.0543,0.0000,-20.2478,0.1500,0.0000,1.0000,0.5915,0.4978,0.3064
1,16270,1,11.81,223.011,7.389,1.296,7.3893,-0.2128,2.0000,1.2958,-0.0436,0.0000,-20.0251,0.1500,0.0000,1.0000,0.6128,0.4872,0.2744
1,16290,1,11.74,222.730,7.482,1.260,7.4823,-0.2141,2.0000,1.2602,-0.0389,0.0000,-19.7449,0.1500,0.0000,1.0000,0.6223,0.4940,0.2717
1,16310,1,11.75,222.530,7.506,1.346,7.5061,-0.2239,2.0000,1.3458,-0.0378,0.0000,-19.5448,0.1500,0.0000,1.0000,0.6244,0.4765,0.2521
1,16330,1,11.81,222.343,7.405,1.542,7.4054,-0.2235,2.0000,1.5415,-0.0404,0.0000,-19.3571,0.1500,0.0000,1.0000,0.6193,0.4723,0.2530
1,16350,1,11.80,222.180,7.208,1.777,7.2077,-0.2197,2.0000,1.7768,-0.0462,0.0000,-19.1949,0.1500,0.0000,1.0000,0.6075,0.4681,0.2606
1,16371,1,11.80,222.033,6.959,2.031,6.9589,-0.2112,2.0000,2.0310,-0.0533,0.0000,-19.0478,0.1500,0.0000,1.0000,0.5934,0.4709,0.2775
1,16390,1,11.80,221.839,6.681,2.226,6.6808,-0.2066,2.0000,2.2262,-0.0668,0.0000,-18.8536,0.1500,0.0000,1.0000,0.5664,0.4532,0.2868
1,16410,1,11.73,221.617,6.277,2.440,6.2768,-0.1874,2.0000,2.4397,-0.0732,0.0000,-18.6320,0.1500,0.0000,1.0000,0.5536,0.4788,0.3252
1,16430,2,11.80,221.269,5.981,2.508,5.9814,-0.1706,2.0000,2.5085,-0.0753,0.0000,-8.2831,0.1500,0.0000,1.0000,0.5495,0.5084,0.3589
1,16451,2,11.83,220.965,5.818,2.526,5.8184,-0.1586,2.0000,2.5263,-0.0758,0.0000,-7.9794,0.1500,0.0000,1.0000,0.5484,0.5313,0.3829
1,16470,2,11.78,220.682,5.799,2.540,5.7992,-0.1500,2.0000,2.5399,-0.0758,0.0000,-7.6969,0.1500,0.0000,1.0000,0.5484,0.5485,0.4001
1,16490,2,11.70,220.349,5.895,2.526,5.8952,-0.1509,2.0000,2.5258,-0.0762,0.0000,-7.3631,0.1500,0.0000,1.0000,0.5476,0.5458,0.3982
1,16510,2,11.77,219.870,6.130,2.478,6.1301,-0.1492,2.0000,2.4785,-0.0758,0.0000,-6.8848,0.1500,0.0000,1.0000,0.5485,0.5501,0.4016
1,16531,2,11.80,219.312,6.460,2.414,6.4597,-0.1641,2.0000,2.4135,-0.0744,0.0000,-6.3268,0.1500,0.0000,1.0000,0.5513,0.5232,0.3719
1,16550,2,11.80,218.766,6.781,2.410,6.7811,-0.1767,2.0000,2.4103,-0.0723,0.0000,-5.7805,0.1272,0.0000,1.0000,0.6010,0.5020,0.3923
1,16571,2,11.81,218.213,7.096,2.402,7.0957,-0.1921,2.0000,2.4016,-0.0720,0.0000,-5.2277,0.1150,0.0000,1.0000,0.6259,0.4717,0.3858
1,16590,2,11.80,217.647,7.307,2.390,7.3070,-0.2040,2.0000,2.3902,-0.0720,0.0000,-4.6615,0.1150,0.0000,1.0000,0.6259,0.4479,0.3620
1,16611,2,11.80,217.082,7.345,2.385,7.3450,-0.2215,2.0000,2.3853,-0.0717,0.0000,-4.0968,0.1026,0.0000,1.0000,0.6515,0.4135,0.3518
1,16631,2,11.80,216.442,7.053,2.398,7.0526,-0.2203,2.0000,2.3981,-0.0716,0.0000,-3.4569,0.0901,0.0000,1.0000,0.6766,0.4162,0.3790
1,16651,2,11.90,215.572,6.557,2.363,6.5567,-0.2129,2.0000,2.3629,-0.0719,0.0000,-2.5861,0.0761,0.0000,1.0000,0.7040,0.4302,0.4220
1,16671,2,11.78,214.490,5.865,2.306,5.8653,-0.1964,2.0000,2.3060,-0.0709,0.0000,-1.5050,0.0569,0.0000,1.0000,0.7444,0.4655,0.4935
1,16691,2,11.70,213.294,5.081,2.331,5.0808,-0.1620,2.0000,2.3311,-0.0692,0.0000,-0.3086,0.0331,0.0000,1.0000,0.7954,0.5377,0.6099
1,16711,2,11.81,212.018,4.304,2.277,4.3044,-0.1354,2.0000,2.2766,-0.0699,0.0000,0.9670,0.0068,0.0000,1.0000,0.8466,0.5894,0.7157
1,16731,2,11.77,210.664,3.522,2.185,3.5218,-0.1022,2.0000,2.1848,-0.0683,0.0000,2.3211,-0.0213,0.0000,1.0000,0.9060,0.6591,0.8382
1,16751,2,11.79,209.266,2.877,2.053,2.8769,-0.0634,2.0000,2.0528,-0.0655,0.0000,3.7197,-0.0511,0.0000,1.0000,0.9710,0.7421,0.9754
1,16771,2,11.79,207.967,2.460,1.903,2.4602,-0.0344,2.0000,1.9032,-0.0616,0.0000,5.0180,-0.0818,0.0000,0.9052,0.9457,0.7132,1.0000
1,16791,2,11.76,206.644,2.189,1.777,2.1889,-0.0182,2.0000,1.7766,-0.0571,0.0000,6.3419,-0.1104,0.0000,0.8156,0.9222,0.6650,1.0000
1,16811,2,11.77,205.189,2.131,1.659,2.1309,-0.0143,2.0000,1.6589,-0.0533,0.0000,7.7966,-0.1395,0.0000,0.7496,0.9220,0.6144,1.0000
1,16831,2,11.80,203.546,2.056,1.622,2.0557,-0.0017,2.0000,1.6218,-0.0498,0.0000,9.4392,-0.1715,0.0000,0.6603,0.9038,0.5574,1.0000
1,16851,2,11.80,201.697,1.994,1.600,1.9939,-0.0093,2.0000,1.6001,-0.0487,0.0000,11.2887,-0.2077,0.0000,0.6032,0.9212,0.4874,1.0000
1,16871,2,11.79,199.560,1.889,1.518,1.8891,0.0024,2.0000,1.5181,-0.0480,0.0000,13.4254,-0.2484,0.0000,0.4985,0.8992,0.4073,1.0000
1,16891,2,11.79,197.350,1.987,1.400,1.9870,0.0070,2.0000,1.4001,-0.0455,0.0000,15.6354,-0.2954,0.0000,0.3953,0.8949,0.3182,1.0000
1,16911,2,11.80,195.191,2.020,1.257,2.0199,-0.0029,2.0000,1.2574,-0.0420,0.0000,17.7940,-0.3440,0.0000,0.3179,0.9218,0.2280,1.0000
1,16931,2,11.79,193.066,1.854,1.212,1.8537,-0.0123,2.0000,1.2121,-0.0377,0.0000,19.9195,-0.3915,0.0000,0.2416,0.9491,0.1416,1.0000
1,16951,2,11.74,190.781,1.392,1.185,1.3917,-0.0085,2.0000,1.1851,-0.0364,0.0000,22.2046,-0.4382,0.0000,0.1405,0.9442,0.0508,1.0000
1,16971,2,11.70,188.240,0.617,1.265,0.6172,0.0097,2.0000,1.2647,-0.0356,0.0000,24.7451,-0.4885,0.0000,0.0494,0.9137,0.0000,1.0000
1,16991,2,11.76,185.431,-0.453,1.421,-0.4525,0.0417,2.0000,1.4210,-0.0379,0.0000,27.5540,-0.5000,0.0000,0.0000,0.8530,0.0069,1.0000
1,17011,2,11.80,182.516,-1.755,1.543,-1.7551,0.0715,2.0000,1.5426,-0.0426,0.0000,30.4697,-0.5000,0.0000,0.0000,0.8002,0.0506,1.0000
1,17031,2,11.82,179.660,-3.269,1.843,-3.2686,0.1299,2.0000,1.8430,-0.0463,0.0000,33.3250,-0.5000,0.0000,0.0000,0.7203,0.1328,1.0000
1,17051,2,11.80,176.825,-4.683,2.287,-4.6827,0.1984,2.0000,2.2868,-0.0553,0.0000,36.1600,-0.5000,0.0000,0.0000,0.6368,0.2049,1.0000
1,17071,2,11.76,174.170,-5.781,2.637,-5.7807,0.2638,2.0000,2.6366,-0.0686,0.0000,38.8155,-0.5000,0.0000,0.0000,0.5648,0.2555,1.0000
1,17091,2,11.81,171.633,-6.486,3.074,-6.4855,0.3084,2.0000,3.0740,-0.0791,0.0000,41.3520,-0.5000,0.0000,0.0000,0.5206,0.2837,1.0000
1,17111,2,11.81,169.460,-6.803,3.619,-6.8035,0.3411,2.0000,3.6188,-0.0922,0.0000,43.5256,-0.5000,0.0000,0.0000,0.4848,0.2959,1.0000
1,17131,2,11.81,167.403,-6.738,3.994,-6.7383,0.3532,2.0000,3.9943,-0.1086,0.0000,45.5825,-0.5000,0.0000,0.0000,0.4588,0.2867,1.0000
1,17151,2,11.80,165.406,-6.425,4.186,-6.4251,0.3458,2.0000,4.1858,-0.1198,0.0000,47.5796,-0.5000,0.0000,0.0000,0.4495,0.2672,1.0000
1,17171,2,11.75,163.431,-6.092,4.328,-6.0924,0.3320,2.0000,4.3284,-0.1256,0.0000,49.5541,-0.5000,0.0000,0.0000,0.4500,0.2481,1.0000
1,17191,2,11.77,161.364,-5.893,4.566,-5.8932,0.3133,2.0000,4.5665,-0.1299,0.0000,51.6211,-0.5000,0.0000,0.0000,0.4551,0.2255,1.0000
1,17211,2,11.81,159.196,-5.932,4.886,-5.9321,0.3013,2.0000,4.8857,-0.1370,0.0000,53.7896,-0.5000,0.0000,0.0000,0.4530,0.2050,1.0000
1,17231,2,11.74,156.926,-6.265,4.962,-6.2648,0.2942,2.0000,4.9619,-0.1466,0.0000,56.0591,-0.5000,0.0000,0.0000,0.4450,0.1859,1.0000
1,17251,2,11.79,154.813,-6.802,4.896,-6.8019,0.3196,2.0000,4.8958,-0.1489,0.0000,58.1720,-0.5000,0.0000,0.0000,0.4284,0.2083,1.0000
1,17271,2,11.80,153.122,-7.212,4.816,-7.2116,0.3490,2.0000,4.8164,-0.1469,0.0000,59.8639,-0.5000,0.0000,0.0000,0.4159,0.2381,1.0000
1,17291,2,11.82,151.850,-7.316,4.640,-7.3156,0.3711,2.0000,4.6399,-0.1445,0.0000,61.1354,-0.5000,0.0000,0.0000,0.4081,0.2601,1.0000
1,17311,2,11.82,151.263,-7.182,4.569,-7.1816,0.3806,2.0000,4.5691,-0.1392,0.0000,61.7221,-0.5000,0.0000,0.0000,0.4097,0.2741,1.0000
1,17332,2,11.74,151.294,-6.901,4.538,-6.9005,0.3683,2.0000,4.5378,-0.1371,0.0000,61.6909,-0.5000,0.0000,0.0000,0.4180,0.2663,1.0000
1,17351,2,11.82,151.484,-6.896,4.545,-6.8962,0.3480,2.0000,4.5447,-0.1363,0.0000,61.5010,-0.5000,0.0000,0.0000,0.4288,0.2496,1.0000
1,17371,2,11.81,151.628,-7.183,4.543,-7.1826,0.3464,2.0000,4.5426,-0.1363,0.0000,61.3573,-0.5000,0.0000,0.0000,0.4297,0.2482,1.0000
1,17391,2,11.80,151.852,-7.836,4.439,-7.8360,0.3548,2.0000,4.4387,-0.1332,0.0000,61.1330,-0.5000,0.0000,0.0000,0.4291,0.2593,1.0000
1,17412,2,11.80,152.050,-8.618,4.187,-8.6185,0.3876,2.0000,4.1870,-0.1256,0.0000,60.9358,-0.5000,0.0000,0.0000,0.4218,0.2952,1.0000
1,17431,2,11.80,152.249,-9.309,3.981,-9.3093,0.4243,2.0000,3.9810,-0.1256,0.0000,60.7366,-0.5000,0.0000,0.0000,0.4051,0.3231,1.0000
1,17451,2,11.80,152.484,-9.751,3.874,-9.7508,0.4558,2.0000,3.8744,-0.1194,0.0000,60.5011,-0.5000,0.0000,0.0000,0.3982,0.3519,1.0000
1,17472,2,11.81,152.744,-9.958,3.872,-9.9576,0.4719,2.0000,3.8716,-0.1162,0.0000,60.2416,-0.5000,0.0000,0.0000,0.3949,0.3660,1.0000
1,17492,2,11.74,152.952,-10.175,3.970,-10.1754,0.4760,2.0000,3.9699,-0.1161,0.0000,60.0336,-0.5000,0.0000,0.0000,0.3933,0.3687,1.0000
1,17511,2,11.73,153.069,-10.335,4.098,-10.3347,0.4891,2.0000,4.0981,-0.1229,0.0000,59.9168,-0.5000,0.0000,0.0000,0.3812,0.3702,1.0000
1,17532,2,11.80,153.167,-10.344,4.278,-10.3444,0.5000,2.0000,4.2782,-0.1283,0.0000,59.8183,-0.5000,0.0000,0.0000,0.3717,0.3717,1.0000
1,17552,2,11.80,153.298,-10.186,4.378,-10.1858,0.4987,2.0000,4.3785,-0.1314,0.0000,59.6877,-0.5000,0.0000,0.0000,0.3691,0.3678,1.0000
1,17572,2,11.83,153.506,-9.926,4.455,-9.9258,0.4899,2.0000,4.4550,-0.1337,0.0000,59.4797,-0.5000,0.0000,0.0000,0.3701,0.3599,1.0000
1,17592,2,11.74,153.820,-9.659,4.513,-9.6586,0.4840,2.0000,4.5130,-0.1354,0.0000,59.1652,-0.5000,0.0000,0.0000,0.3705,0.3543,1.0000
1,17612,2,11.80,154.240,-9.352,4.597,-9.3522,0.4715,2.0000,4.5973,-0.1379,0.0000,58.7452,-0.5000,0.0000,0.0000,0.3727,0.3434,1.0000
1,17632,2,11.80,154.789,-8.990,4.724,-8.9904,0.4609,2.0000,4.7244,-0.1417,0.0000,58.1965,-0.5000,0.0000,0.0000,0.3729,0.3321,1.0000
1,17652,2,11.83,155.535,-8.540,4.862,-8.5402,0.4497,2.0000,4.8619,-0.1459,0.0000,57.4505,-0.5000,0.0000,0.0000,0.3729,0.3199,1.0000
1,17672,2,11.80,156.642,-8.121,4.989,-8.1208,0.4308,2.0000,4.9890,-0.1497,0.0000,56.3438,-0.5000,0.0000,0.0000,0.3764,0.3020,1.0000
1,17692,2,11.80,158.044,-7.806,5.016,-7.8063,0.4113,2.0000,5.0157,-0.1505,0.0000,54.9412,-0.5000,0.0000,0.0000,0.3836,0.2862,1.0000
1,17712,2,11.78,159.571,-7.607,4.956,-7.6074,0.3966,2.0000,4.9557,-0.1487,0.0000,53.4143,-0.5000,0.0000,0.0000,0.3918,0.2765,1.0000
1,17732,2,11.70,160.954,-7.567,4.861,-7.5672,0.3858,2.0000,4.8609,-0.1458,0.0000,52.0313,-0.5000,0.0000,0.0000,0.3998,0.2709,1.0000
1,17752,2,11.80,162.043,-7.704,4.754,-7.7037,0.3815,2.0000,4.7536,-0.1426,0.0000,50.9429,-0.5000,0.0000,0.0000,0.4054,0.2710,1.0000
1,17772,2,11.80,162.790,-8.072,4.819,-8.0720,0.3788,2.0000,4.8194,-0.1446,0.0000,50.1951,-0.5000,0.0000,0.0000,0.4044,0.2665,1.0000
1,17792,2,11.80,163.587,-8.790,5.041,-8.7899,0.3883,2.0000,5.0408,-0.1512,0.0000,49.3985,-0.5000,0.0000,0.0000,0.3926,0.2669,1.0000
1,17812,2,11.82,164.541,-9.928,5.362,-9.9280,0.4173,2.0000,5.3618,-0.1609,0.0000,48.4443,-0.5000,0.0000,0.0000,0.3697,0.2795,1.0000
1,17832,2,11.82,165.398,-11.005,5.736,-11.0046,0.4793,2.0000,5.7361,-0.1721,0.0000,47.5878,-0.5000,0.0000,0.0000,0.3348,0.3137,1.0000
1,17852,2,11.82,165.667,-11.669,6.193,-11.6693,0.5000,2.0000,6.1929,-0.1858,0.0000,47.3186,-0.5000,0.0000,0.0000,0.3142,0.3142,1.0000
1,17872,2,11.78,165.593,-11.864,6.502,-11.8636,0.5000,2.0000,6.5023,-0.1951,0.0000,47.3923,-0.5000,0.0000,0.0000,0.3049,0.3049,1.0000
1,17892,2,11.75,165.556,-11.860,6.634,-11.8599,0.5000,2.0000,6.6344,-0.1990,0.0000,47.4296,-0.5000,0.0000,0.0000,0.3010,0.3010,1.0000
1,17912,2,11.82,165.568,-11.788,6.587,-11.7883,0.5000,2.0000,6.5875,-0.1976,0.0000,47.4179,-0.5000,0.0000,0.0000,0.3024,0.3024,1.0000
1,17932,2,11.78,165.565,-11.567,6.474,-11.5671,0.5000,2.0000,6.4741,-0.1942,0.0000,47.4201,-0.5000,0.0000,0.0000,0.3058,0.3058,1.0000
1,17952,2,11.77,165.575,-11.410,6.430,-11.4098,0.5000,2.0000,6.4304,-0.1929,0.0000,47.4103,-0.5000,0.0000,0.0000,0.3071,0.3071,1.0000
